OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"1971-114D","SL-8 DEB","5858","CIS","97.48","74.01","642","634","SMALL","0","1971-12-17",""
"1972-010B","TITAN 3C TRANSTAGE R/B","5854","US","1430.32","3.50","35930","35417","","0","1972-03-01",""
"1972-010A","OPS 1570","5851","US","1443.13","4.05","35954","35894","","0","1972-03-01",""
"1972-009B","SL-8 R/B","5847","CIS","104.41","74.05","990","944","LARGE","0","1972-02-25",""
"1972-009A","COSMOS 475","5846","CIS","104.64","74.05","994","961","LARGE","0","1972-02-25",""
"1970-025ML","THORAD AGENA D DEB","5842","US","98.64","100.01","717","670","SMALL","0","1970-04-08",""
"1972-007B","SL-12 R/B(2)","5836","CIS","","","","","","0","1972-02-14","SELENOCENTRIC ORBIT (MOON)"
"1961-015KE","THOR ABLESTAR DEB","5826","US","103.29","66.68","971","857","SMALL","0","1961-06-29",""
"1970-025MJ","THORAD AGENA D DEB *","5824","US","108.52","97.90","1620","697","SMALL","0","1970-04-08",""
"1972-003B","ATLAS CENTAUR R/B","5816","US","651.91","27.64","36457","597","LARGE","0","1972-01-23",""
"1961-015KC","THOR ABLESTAR DEB","5808","US","96.58","66.59","638","552","SMALL","0","1961-06-29",""
"1969-082JW","THORAD AGENA D DEB","5794","US","99.32","70.00","748","704","SMALL","0","1969-09-30",""
"1961-015KA","THOR ABLESTAR DEB","5786","US","103.00","67.12","989","812","SMALL","0","1961-06-29",""
"1961-015JZ","THOR ABLESTAR DEB","5785","US","104.19","65.64","1054","859","SMALL","0","1961-06-29",""
"1971-114C","SL-8 DEB","5778","CIS","97.83","74.01","661","648","SMALL","0","1971-12-17",""
"1972-003A","INTELSAT 4-F4","5775","ITSO","1442.38","10.70","35926","35893","LARGE","0","1972-01-23",""
"1971-015CF","COSMOS 397 DEB *","5763","CIS","107.99","66.90","1420","848","SMALL","0","1971-02-25",""
"1969-082JS","THORAD AGENA D DEB","5758","US","104.30","69.81","997","927","SMALL","0","1969-09-30",""
"1969-082JP","THORAD AGENA D DEB","5755","US","100.24","69.93","777","762","SMALL","0","1969-09-30",""
"1961-015JX","THOR ABLESTAR DEB","5748","US","105.53","67.56","1115","923","SMALL","0","1961-06-29",""
"1961-015JV","THOR ABLESTAR DEB","5746","US","102.20","66.30","892","834","SMALL","0","1961-06-29",""
"1961-015JU","THOR ABLESTAR DEB","5745","US","101.43","67.07","884","768","SMALL","0","1961-06-29",""
"1970-025MH","THORAD AGENA D DEB","5736","US","109.69","101.43","1386","1039","SMALL","0","1970-04-08",""
"1971-120B","SL-3 R/B","5732","CIS","102.42","81.25","910","836","LARGE","0","1971-12-29",""
"1971-120A","METEOR 1-10","5731","CIS","102.02","81.26","871","838","LARGE","0","1971-12-29",""
"1971-119B","SL-8 R/B","5730","CIS","102.44","73.89","1370","378","LARGE","0","1971-12-27",""
"1971-119A","AUREOLE 1","5729","FR","104.54","73.96","1560","386","LARGE","0","1971-12-27",""
"1971-117A","COSMOS 469","5721","CIS","104.65","64.49","1026","930","LARGE","0","1971-12-25",""
"1971-015CB","COSMOS 397 DEB *","5720","CIS","102.44","66.73","945","803","SMALL","0","1971-02-25",""
"1961-015JT","THOR ABLESTAR DEB","5716","US","99.09","66.70","779","651","SMALL","0","1961-06-29",""
"1961-015JS","THOR ABLESTAR DEB","5715","US","105.83","66.57","1151","916","SMALL","0","1961-06-29",""
"1971-116A","INTELSAT 4-F3","5709","ITSO","1445.43","10.46","36016","35922","LARGE","0","1971-12-20",""
"1971-114B","SL-8 R/B","5707","CIS","100.07","74.03","779","745","LARGE","0","1971-12-17",""
"1971-114A","COSMOS 468","5705","CIS","100.30","74.02","784","761","LARGE","0","1971-12-17",""
"1963-014CU","WESTFORD NEEDLES","5702","US","164.93","86.50","5225","1943","MEDIUM","0","1963-05-09",""
"1970-025MD","THORAD AGENA D DEB","5698","US","105.96","99.53","1046","1032","SMALL","0","1970-04-08",""
"1970-025MB","THORAD AGENA D DEB","5696","US","106.34","99.35","1098","1016","SMALL","0","1970-04-08",""
"1970-025LZ","THORAD AGENA D DEB","5694","US","97.65","99.81","659","634","SMALL","0","1970-04-08",""
"1970-025LX","THORAD AGENA D DEB","5692","US","106.43","99.59","1146","976","SMALL","0","1970-04-08",""
"1970-025LW","THORAD AGENA D DEB","5691","US","102.89","99.02","918","873","SMALL","0","1970-04-08",""
"1970-025LV","THORAD AGENA D DEB","5690","US","106.59","100.04","1105","1032","SMALL","0","1970-04-08",""
"1971-111B","SL-8 R/B","5685","CIS","104.59","74.03","993","957","LARGE","0","1971-12-15",""
"1971-111A","COSMOS 465","5683","CIS","104.79","74.03","1004","965","LARGE","0","1971-12-15",""
"1971-110E","OPS 7898 (P/L 4)","5682","US","104.77","69.99","990","978","LARGE","0","1971-12-14",""
"1971-110D","OPS 7898 (P/L 3)","5681","US","104.77","69.99","990","978","LARGE","0","1971-12-14",""
"1971-110C","OPS 7898 (P/L 2)","5680","US","104.76","69.99","989","978","MEDIUM","0","1971-12-14",""
"1971-110B","THORAD AGENA D R/B","5679","US","103.94","70.00","954","936","LARGE","0","1971-12-14",""
"1971-110A","OPS 7898 (P/L 1)","5678","US","104.80","69.99","992","979","MEDIUM","0","1971-12-14",""
"1969-082JF","THORAD AGENA D DEB","5635","US","100.49","69.95","786","777","SMALL","0","1969-09-30",""
"1965-108N","TITAN 3C TRANSTAGE DEB","5632","US","342.81","25.95","19259","435","MEDIUM","0","1965-12-21",""
"1971-099B","SL-8 R/B","5615","CIS","109.29","74.04","1211","1177","LARGE","0","1971-11-20",""
"1971-099A","COSMOS 457","5614","CIS","109.42","74.03","1218","1182","LARGE","0","1971-11-20",""
"1966-025H","OV1-5 DEB","5599","US","99.88","144.62","786","720","SMALL","0","1966-03-30",""
"1971-015CA","COSMOS 397 DEB *","5597","CIS","98.87","66.57","722","688","SMALL","0","1971-02-25",""
"1968-097CW","COSMOS 252 DEB *","5595","CIS","96.10","62.72","671","472","SMALL","0","1968-11-01",""
"1971-095C","TITAN 3C TRANSTAGE R/B","5589","US","1481.65","7.78","37372","35975","LARGE","0","1971-11-03",""
"1971-095B","OPS 9432 (DSCS 2-2)","5588","US","1436.27","5.95","35797","35783","LARGE","0","1971-11-03",""
"1971-095A","OPS 9431 (DSCS 2-1)","5587","US","1436.26","5.99","35805","35774","LARGE","0","1971-11-03",""
"1971-093B","BLACK ARROW R/B","5581","UK","103.34","82.04","1305","528","MEDIUM","0","1971-10-28",""
"1971-093A","PROSPERO (BLACK ARROW)","5580","UK","103.25","82.04","1298","526","MEDIUM","0","1971-10-28",""
"1971-089A","ASTEX 1","5560","US","99.44","92.72","744","719","LARGE","0","1971-10-17",""
"1971-087A","OPS 4311 (DMSP 5B F1)","5557","US","100.89","99.17","838","764","MEDIUM","0","1971-10-14",""
"1971-087B","THOR BURNER 2 R/B","5556","US","101.19","99.00","861","769","LARGE","0","1971-10-14",""
"1971-086J","SL-8 R/B","5555","CIS","117.36","74.02","1623","1502","LARGE","0","1971-10-13",""
"1971-086H","COSMOS 451","5554","CIS","116.67","74.03","1573","1489","MEDIUM","0","1971-10-13",""
"1971-086G","COSMOS 450","5553","CIS","115.88","74.03","1529","1462","MEDIUM","0","1971-10-13",""
"1971-086F","COSMOS 449","5552","CIS","116.25","74.03","1542","1482","MEDIUM","0","1971-10-13",""
"1971-086E","COSMOS 448","5551","CIS","115.50","74.03","1517","1439","MEDIUM","0","1971-10-13",""
"1971-086D","COSMOS 447","5550","CIS","115.15","74.03","1514","1410","MEDIUM","0","1971-10-13",""
"1971-086C","COSMOS 446","5549","CIS","114.79","74.03","1511","1381","MEDIUM","0","1971-10-13",""
"1971-086B","COSMOS 445","5548","CIS","114.45","74.03","1511","1350","MEDIUM","0","1971-10-13",""
"1971-086A","COSMOS 444","5547","CIS","114.10","74.03","1507","1321","MEDIUM","0","1971-10-13",""
"1971-015BV","COSMOS 397 DEB *","5531","CIS","100.73","66.67","822","765","SMALL","0","1971-02-25",""
"1971-015BT","COSMOS 397 DEB *","5529","CIS","100.51","66.84","826","739","SMALL","0","1971-02-25",""
"1971-015BR","COSMOS 397 DEB *","5527","CIS","102.59","66.90","948","814","SMALL","0","1971-02-25",""
"1969-082HY","THORAD AGENA D DEB","5519","US","100.14","70.06","800","730","SMALL","0","1969-09-30",""
"1965-108M","TITAN 3C TRANSTAGE DEB","5515","US","541.71","27.68","30154","1116","MEDIUM","0","1965-12-21",""
"1970-025LL","THORAD AGENA D DEB","5507","US","101.71","99.23","863","816","SMALL","0","1970-04-08",""
"1970-025LG","THORAD AGENA D DEB","5502","US","99.91","99.53","774","735","SMALL","0","1970-04-08",""
"1971-080B","M-4S R/B","5498","JPN","111.77","32.03","1749","867","MEDIUM","0","1971-09-28",""
"1971-082C","SL-12 R/B(2)","5490","CIS","","","","","","0","1971-09-28","SELENOCENTRIC ORBIT (MOON)"
"1971-082A","LUNA 19","5488","CIS","","","","","","0","1971-09-28","SELENOCENTRIC ORBIT (MOON)"
"1971-080A","SHINSEI (MS-F2)","5485","JPN","113.02","32.06","1861","870","MEDIUM","0","1971-09-28",""
"1965-108J","TITAN 3C TRANSTAGE DEB","5457","US","530.88","27.47","29817","863","SMALL","0","1965-12-21",""
"1971-073B","SL-12 R/B(2)","5449","CIS","","","","","","0","1971-09-02","SELENOCENTRIC ORBIT (MOON)"
"1970-067D","SCOUT A DEB","5447","US","108.80","89.87","1406","937","SMALL","0","1970-08-27",""
"1970-025LE","THORAD AGENA D DEB","5446","US","105.17","100.44","1066","938","SMALL","0","1970-04-08",""
"1967-114E","DELTA 1 DEB","5443","US","114.58","101.20","1485","1388","SMALL","0","1967-11-10",""
"1971-071B","SCOUT B-1 R/B","5438","US","98.77","50.15","776","624","MEDIUM","0","1971-08-16",""
"1971-071A","EOLE 1 (CAS-A)","5435","FR","98.94","50.14","786","630","LARGE","0","1971-08-16",""
"1969-082HW","THORAD AGENA D DEB","5430","US","101.63","70.11","879","793","SMALL","0","1969-09-30",""
"1971-069C","COSMOS 434 DEB","5426","CIS","97.87","49.54","711","603","SMALL","0","1971-08-12",""
"1970-025LA","THORAD AGENA D DEB","5422","US","101.26","100.03","892","745","SMALL","0","1970-04-08",""
"1971-015BN","COSMOS 397 DEB *","5416","CIS","104.67","65.79","1020","938","SMALL","0","1971-02-25",""
"1971-015BL","COSMOS 397 DEB *","5414","CIS","102.71","66.77","946","828","SMALL","0","1971-02-25",""
"1971-067E","RIGIDSPHERE 2 (LCS 4)","5398","US","100.42","87.62","824","732","MEDIUM","0","1971-08-07",""
"1971-067B","OV1-21 R/B","5397","US","101.58","87.64","892","775","LARGE","0","1971-08-07",""
"1971-067K","OV1-20/OV1-21 AKM","5395","US","100.17","87.61","809","724","LARGE","0","1971-08-07",""
"1970-025KX","THORAD AGENA D DEB","5392","US","102.57","100.02","916","845","SMALL","0","1970-04-08",""
"1970-025KV","THORAD AGENA D DEB","5390","US","104.19","100.03","995","918","SMALL","0","1970-04-08",""
"1970-025KU","THORAD AGENA D DEB","5389","US","109.85","99.85","1374","1066","SMALL","0","1970-04-08",""
"1970-025KT","THORAD AGENA D DEB","5388","US","","","","","","0","1970-04-08","NO LONGER ON ORBIT"
"1970-025KS","THORAD AGENA D DEB *","5387","US","118.99","101.08","2222","1049","SMALL","0","1970-04-08",""
"1971-067N","OV1-20/OV1-21 DEB","5384","US","101.13","87.63","869","756","MEDIUM","0","1971-08-07",""
"1971-063D","APOLLO 15 (IRW PL)","5377","US","","","","","SMALL","0","1971-07-26","SELENOCENTRIC ORBIT (MOON)"
"1966-025G","OV1-5 DEB","5361","US","101.02","144.62","830","784","SMALL","0","1966-03-30",""
"1971-024C","THOR DELTA 1 DEB","5360","US","113.58","88.28","1424","1357","SMALL","0","1971-04-01",""
"1970-025KQ","THORAD AGENA D DEB","5359","US","105.07","100.03","1001","995","SMALL","0","1970-04-08",""
"1970-086D","SL-8 DEB","5358","CIS","95.63","74.02","550","547","SMALL","0","1970-10-16",""
"1970-025KN","THORAD AGENA D DEB","5349","US","102.80","99.82","947","836","SMALL","0","1970-04-08",""
"1970-025KL","THORAD AGENA D DEB","5347","US","104.07","99.96","984","917","SMALL","0","1970-04-08",""
"1970-089BS","COSMOS 374 DEB","5337","CIS","111.33","62.95","1914","661","SMALL","0","1970-10-23",""
"1968-097CJ","COSMOS 252 DEB *","5322","CIS","109.70","61.29","1763","663","SMALL","0","1968-11-01",""
"1971-035D","SL-8 DEB","5301","CIS","98.11","74.03","677","660","SMALL","0","1971-04-23",""
"1971-035C","SL-8 DEB","5300","CIS","95.95","74.02","568","561","SMALL","0","1971-04-23",""
"1971-015BF","COSMOS 397 DEB","5280","CIS","108.01","65.66","1720","549","SMALL","0","1971-02-25",""
"1971-015BE","COSMOS 397 DEB","5277","CIS","110.91","65.73","1979","558","SMALL","0","1971-02-25",""
"1971-015BB","COSMOS 397 DEB","5272","CIS","107.94","65.56","1717","546","SMALL","0","1971-02-25",""
"1971-051B","ATLAS CENTAUR R/B","5267","US","","","","","","0","1971-05-30","HELIOCENTRIC ORBIT (SUN)"
"1965-065Q","THOR ABLESTAR DEB","5265","US","107.33","90.16","1134","1072","SMALL","0","1965-08-13",""
"1971-051A","MARINER 9 (MARS)","5261","US","","","","","","0","1971-05-30","MARS ORBIT"
"1971-049A","MARS 3","5252","CIS","","","","","","0","1971-05-28","MARS ORBIT"
"1970-089BF","COSMOS 374 DEB","5240","CIS","112.69","62.85","2065","635","SMALL","0","1970-10-23",""
"1971-046B","SL-8 R/B","5239","CIS","104.82","74.02","994","978","LARGE","0","1971-05-22",""
"1971-046A","COSMOS 422","5238","CIS","104.95","74.02","1002","982","LARGE","0","1971-05-22",""
"1971-045A","MARS 2","5234","CIS","","","","","","0","1971-05-19","MARS ORBIT"
"1970-102D","SL-8 DEB","5225","CIS","103.57","74.02","940","915","SMALL","0","1970-12-02",""
"1971-015AW","COSMOS 397 DEB","5222","CIS","106.82","65.72","1605","554","SMALL","0","1971-02-25",""
"1970-025KG","THORAD AGENA D DEB","5220","US","111.61","99.84","1605","997","SMALL","0","1970-04-08",""
"1971-041J","SL-8 R/B","5218","CIS","116.86","74.03","1592","1488","LARGE","0","1971-05-07",""
"1971-041H","COSMOS 418","5217","CIS","114.78","74.01","1493","1398","MEDIUM","0","1971-05-07",""
"1971-041G","COSMOS 417","5216","CIS","114.16","74.01","1492","1342","MEDIUM","0","1971-05-07",""
"1971-041F","COSMOS 416","5215","CIS","114.46","74.01","1491","1371","MEDIUM","0","1971-05-07",""
"1971-041E","COSMOS 415","5214","CIS","115.43","74.02","1500","1450","MEDIUM","0","1971-05-07",""
"1971-041D","COSMOS 414","5213","CIS","115.10","74.02","1493","1427","MEDIUM","0","1971-05-07",""
"1971-041C","COSMOS 413","5212","CIS","115.77","74.02","1508","1473","MEDIUM","0","1971-05-07",""
"1971-041B","COSMOS 412","5211","CIS","116.14","74.02","1535","1480","MEDIUM","0","1971-05-07",""
"1971-041A","COSMOS 411","5210","CIS","113.84","74.01","1489","1316","MEDIUM","0","1971-05-07",""
"1971-039B","TITAN 3C TRANSTAGE R/B","5205","US","","","","","","0","1971-05-05","NO ELEMENTS AVAILABLE"
"1971-039A","OPS 3811","5204","US","1466.96","4.21","36473","36304","","0","1971-05-05",""
"1970-025KE","THORAD AGENA D DEB","5203","US","109.43","99.89","1371","1030","SMALL","0","1970-04-08",""
"1971-015AT","COSMOS 397 DEB","5197","CIS","107.89","65.54","1695","563","SMALL","0","1971-02-25",""
"1971-015AP","COSMOS 397 DEB","5192","CIS","100.20","65.56","1023","513","SMALL","0","1971-02-25",""
"1970-089BA","COSMOS 374 DEB *","5189","CIS","97.83","62.58","865","444","SMALL","0","1970-10-23",""
"1970-089AZ","COSMOS 374 DEB","5188","CIS","114.35","64.00","2115","737","SMALL","0","1970-10-23",""
"1971-015AM","COSMOS 397 DEB","5187","CIS","105.82","65.65","1521","545","SMALL","0","1971-02-25",""
"1970-025KB","THORAD AGENA D DEB","5185","US","103.74","99.66","986","885","SMALL","0","1970-04-08",""
"1970-025JZ","THORAD AGENA D DEB","5183","US","104.64","100.02","1002","953","SMALL","0","1970-04-08",""
"1971-038B","SL-8 R/B","5181","CIS","109.03","74.00","1224","1140","LARGE","0","1971-04-28",""
"1971-038A","COSMOS 409","5180","CIS","109.27","74.00","1211","1175","LARGE","0","1971-04-28",""
"1971-035B","SL-8 R/B","5175","CIS","100.14","74.05","786","744","LARGE","0","1971-04-23",""
"1971-035A","COSMOS 407","5174","CIS","100.47","74.05","795","767","LARGE","0","1971-04-23",""
"1970-025JY","THORAD AGENA D DEB","5165","US","95.56","99.70","553","538","SMALL","0","1970-04-08",""
"1971-015AK","COSMOS 397 DEB","5156","CIS","106.33","65.69","1567","546","SMALL","0","1971-02-25",""
"1971-015AJ","COSMOS 397 DEB","5155","CIS","101.71","65.37","1155","525","SMALL","0","1971-02-25",""
"1970-025JX","THORAD AGENA D DEB","5154","US","99.06","99.86","719","708","SMALL","0","1970-04-08",""
"1970-025JW","THORAD AGENA D DEB","5153","US","106.18","100.01","1075","1024","SMALL","0","1970-04-08",""
"1970-025JU","THORAD AGENA D DEB","5151","US","105.63","100.06","1025","1022","SMALL","0","1970-04-08",""
"1970-025JT","THORAD AGENA D DEB","5150","US","103.77","99.58","1005","869","SMALL","0","1970-04-08",""
"1970-025JS","THORAD AGENA D DEB","5149","US","101.65","99.64","880","793","SMALL","0","1970-04-08",""
"1970-025JQ","THORAD AGENA D DEB","5146","US","105.72","100.02","1060","996","SMALL","0","1970-04-08",""
"1971-015AG","COSMOS 397 DEB","5144","CIS","103.96","65.72","1354","537","SMALL","0","1971-02-25",""
"1970-025JN","THORAD AGENA D DEB","5129","US","106.69","99.27","1223","924","SMALL","0","1970-04-08",""
"1971-011B","M-4S R/B","5126","JPN","104.65","29.68","987","969","MEDIUM","0","1971-02-16",""
"1971-028B","SL-3 R/B","5118","CIS","95.04","81.26","553","488","LARGE","0","1971-04-07",""
"1971-028A","COSMOS 405","5117","CIS","93.63","81.26","459","445","LARGE","0","1971-04-07",""
"1971-024B","THOR DELTA 1 R/B","5106","US","113.49","88.17","1421","1353","MEDIUM","0","1971-04-01",""
"1971-025A","COSMOS 402","5105","CIS","104.88","64.98","1009","968","LARGE","0","1971-04-01",""
"1971-024A","ISIS 2","5104","CA","113.58","88.17","1426","1355","LARGE","0","1971-04-01",""
"1971-015AC","COSMOS 397 DEB","5103","CIS","98.10","65.73","838","497","SMALL","0","1971-02-25",""
"1971-015X","COSMOS 397 DEB","5098","CIS","107.67","65.84","1676","562","SMALL","0","1971-02-25",""
"1971-015W","COSMOS 397 DEB","5097","CIS","108.45","65.74","1755","555","SMALL","0","1971-02-25",""
"1971-015U","COSMOS 397 DEB","5094","CIS","102.96","65.68","1276","522","SMALL","0","1971-02-25",""
"1971-015S","COSMOS 397 DEB","5091","CIS","104.01","65.71","1356","540","MEDIUM","0","1971-02-25",""
"1971-015Q","COSMOS 397 DEB","5088","CIS","108.99","65.71","1809","551","MEDIUM","0","1971-02-25",""
"1970-089AP","COSMOS 374 DEB","5076","CIS","112.12","62.80","2101","547","SMALL","0","1970-10-23",""
"1970-025JM","THORAD AGENA D DEB","5067","US","105.60","100.11","1026","1018","SMALL","0","1970-04-08",""
"1970-025JL","THORAD AGENA D DEB","5066","US","102.99","99.87","949","850","SMALL","0","1970-04-08",""
"1970-025JH","THORAD AGENA D DEB","5063","US","100.17","99.85","775","758","SMALL","0","1970-04-08",""
"1970-025JE","THORAD AGENA D DEB","5060","US","101.87","100.03","956","738","SMALL","0","1970-04-08",""
"1971-021B","TITAN 34B AGENA D R/B","5054","US","654.78","63.48","36480","720","LARGE","0","1971-03-21",""
"1971-021A","OPS 4788","5053","US","","","","","","0","1971-03-21","NO ELEMENTS AVAILABLE"
"1971-020C","SL-8 DEB","5052","CIS","104.85","65.82","999","976","MEDIUM","0","1971-03-18",""
"1971-020B","SL-8 R/B","5051","CIS","104.66","65.81","1021","936","LARGE","0","1971-03-18",""
"1971-020A","COSMOS 400","5050","CIS","104.95","65.82","1004","980","LARGE","0","1971-03-18",""
"1971-015P","COSMOS 397 DEB","5042","CIS","105.73","65.62","1518","539","SMALL","0","1971-02-25",""
"1970-067C","SCOUT A DEB","5036","US","101.33","89.88","838","805","SMALL","0","1970-08-27",""
"1970-089Z","COSMOS 374 DEB *","5028","CIS","109.79","63.28","1711","724","SMALL","0","1970-10-23",""
"1970-025JA","THORAD AGENA D DEB","5026","US","104.94","100.20","1020","963","SMALL","0","1970-04-08",""
"1970-025HZ","THORAD AGENA D DEB","5025","US","106.69","100.24","1106","1041","SMALL","0","1970-04-08",""
"1970-025HY","THORAD AGENA D DEB","5024","US","101.58","99.81","900","767","SMALL","0","1970-04-08",""
"1970-089W","COSMOS 374 DEB","5020","CIS","107.40","62.93","1664","549","SMALL","0","1970-10-23",""
"1971-015N","COSMOS 397 DEB","5019","CIS","103.16","65.69","1286","530","SMALL","0","1971-02-25",""
"1971-015M","COSMOS 397 DEB","5018","CIS","112.53","65.71","2119","567","MEDIUM","0","1971-02-25",""
"1971-015L","COSMOS 397 DEB","5017","CIS","107.77","65.71","1697","550","MEDIUM","0","1971-02-25",""
"1971-015K","COSMOS 397 DEB","5016","CIS","106.76","65.82","1612","541","SMALL","0","1971-02-25",""
"1971-015J","COSMOS 397 DEB","5015","CIS","106.49","65.71","1577","551","MEDIUM","0","1971-02-25",""
"1971-015H","COSMOS 397 DEB","5014","CIS","105.44","65.59","1497","533","SMALL","0","1971-02-25",""
"1971-015G","COSMOS 397 DEB","5013","CIS","109.94","65.79","1886","562","SMALL","0","1971-02-25",""
